population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,16,Philippines,3,Both,10,25-29 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,178.06097493321843,242.69269756530593,113.71014005201008
1,All Population,1,Deaths,16,Philippines,3,Both,10,25-29 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1528754704986866,0.19785299590120306,0.10380664686133341
1,All Population,1,Deaths,16,Philippines,3,Both,10,25-29 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,1.8135737051236884,2.471856030750415,1.158152257009716
1,All Population,1,Deaths,16,Philippines,3,Both,11,30-34 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,291.97927196273747,399.8031304834851,193.46180389745936
1,All Population,1,Deaths,16,Philippines,3,Both,11,30-34 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1546515304668593,0.20273615058276923,0.10528055476335807
1,All Population,1,Deaths,16,Philippines,3,Both,11,30-34 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,3.2524969589045467,4.453598563065142,2.15506369548376
1,All Population,1,Deaths,16,Philippines,3,Both,12,35-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,437.6153823479196,588.0879286316914,283.0925838501162
1,All Population,1,Deaths,16,Philippines,3,Both,12,35-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15598564329493947,0.20419991004523602,0.1063127428967605
1,All Population,1,Deaths,16,Philippines,3,Both,12,35-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,5.641421400833065,7.58120477473701,3.6494251010570458
1,All Population,1,Deaths,16,Philippines,3,Both,13,40-44 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,707.6078564646342,952.4616915755928,474.38794460710255
1,All Population,1,Deaths,16,Philippines,3,Both,13,40-44 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1584558007535108,0.20854816512130397,0.10835502702958698
1,All Population,1,Deaths,16,Philippines,3,Both,13,40-44 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,10.01220671990708,13.476734693835073,6.712291452738442
1,All Population,1,Deaths,16,Philippines,3,Both,14,45-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,987.3174980396814,1289.4665922220975,657.5681822259913
1,All Population,1,Deaths,16,Philippines,3,Both,14,45-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.157037895799541,0.20627794241277927,0.10590493114685934
1,All Population,1,Deaths,16,Philippines,3,Both,14,45-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,16.42347887856356,21.44956144707343,10.938281934075432
1,All Population,1,Deaths,16,Philippines,3,Both,15,50-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,1405.3132919766363,1834.4901863777059,930.527761586645
1,All Population,1,Deaths,16,Philippines,3,Both,15,50-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15726711524260595,0.20573078875695988,0.10645093748821338
1,All Population,1,Deaths,16,Philippines,3,Both,15,50-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,26.429626814788374,34.50112604653309,17.500369220121378
1,All Population,1,Deaths,16,Philippines,3,Both,16,55-59 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,1741.336008743653,2274.384607222693,1187.5080208122604
1,All Population,1,Deaths,16,Philippines,3,Both,16,55-59 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1563252274369446,0.20424453441640747,0.10577117986649005
1,All Population,1,Deaths,16,Philippines,3,Both,16,55-59 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,39.222606733149995,51.229224320346574,26.747945174800208
1,All Population,1,Deaths,16,Philippines,3,Both,17,60-64 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,2013.4114651379684,2648.4534377422674,1379.7376943729084
1,All Population,1,Deaths,16,Philippines,3,Both,17,60-64 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15363099627867763,0.20104240888541947,0.10424278341527324
1,All Population,1,Deaths,16,Philippines,3,Both,17,60-64 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,54.366064022796934,71.51344454464312,37.25562763784285
1,All Population,1,Deaths,16,Philippines,3,Both,18,65-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,2236.010017879126,2997.6427208489877,1527.8503866418353
1,All Population,1,Deaths,16,Philippines,3,Both,18,65-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1508238414541439,0.19895668383894757,0.10230225740946283
1,All Population,1,Deaths,16,Philippines,3,Both,18,65-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,80.92818190514237,108.49404674384913,55.29767444032831
1,All Population,1,Deaths,16,Philippines,3,Both,19,70-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,2141.5977277592706,2821.450026185679,1501.6208166912727
1,All Population,1,Deaths,16,Philippines,3,Both,19,70-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.146954439352775,0.19410550113188313,0.09998522615359798
1,All Population,1,Deaths,16,Philippines,3,Both,19,70-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,117.16336834930996,154.3569945057027,82.15126052224105
1,All Population,1,Deaths,16,Philippines,3,Both,20,75-79 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,1852.5668616610963,2512.616119455557,1248.6011896678688
1,All Population,1,Deaths,16,Philippines,3,Both,20,75-79 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14309927987072463,0.18833231689325416,0.09672228064323062
1,All Population,1,Deaths,16,Philippines,3,Both,20,75-79 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,175.09716303998255,237.48236213764324,118.01275873150419
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,3975.9222468937787,5363.096320128744,2712.1757106336345
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1365417851838197,0.18198097844607738,0.09272260654573114
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,403.0254057347141,543.6384154903684,274.92381599160586
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,17968.73860379972,23520.014010105235,12528.461150866788
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14706299034962864,0.19384982047419175,0.09983663973052274
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,15.691648457005398,20.539437947656985,10.94079069329212
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,2602.580983748192,3413.9375101823853,1709.4361238221122
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14838922301905064,0.1946066616789535,0.10074168374998534
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,4.247158285184714,5.571212988958377,2.789632999557635
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,7396.0707837373775,9740.338447956703,5057.776230518073
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15406777890350926,0.2018080132290955,0.10424110051265922
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,45.58946109268874,60.039552579613265,31.176187927208037
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,7970.086836314143,10603.671395858044,5509.340548630602
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14072285587935526,0.18575867019238654,0.09560239215481182
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,205.81699501262028,273.82584752439914,142.27146322344495
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14451557432985918,0.19047106739871233,0.09817355631732919
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,23.928458552380366,31.515220929384952,16.55519012991018
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,1644.0470540643084,2183.7516382508875,1120.795408948121
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13737487647074853,0.18285421573074706,0.09278898812062358
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,276.5404584538605,367.32262479857684,188.52579398945332
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,1489.8698966222314,1991.1912754277353,1022.6409949783978
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1375000251802211,0.18271052412559485,0.09384547591766337
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,529.4722143508632,707.6325632104267,363.4277015226344
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,676.333815843243,920.9792389796355,443.67538862099565
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13472040389631193,0.1811348774409108,0.09167314853851397
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,724.6717842809487,986.8021571048752,475.3851248922922
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,17968.73860379972,23520.014010105235,12528.461150866788
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14739072068673584,0.19430074484780463,0.10002420018180062
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,25.568211450939803,33.46727362444188,17.827091312492495
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,9537.668511496655,12523.77028163909,6571.078470811846
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15241075297736015,0.2005096020704092,0.1033484293369049
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,52.83711887691698,69.3796328065429,36.40269672754154
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,17968.73860379972,23520.014010105235,12528.461150866788
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1481902311267879,0.19527045716789326,0.10053197293649616
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,30.08468667749598,39.37907205098427,20.976142877124634
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,2331.8751928294705,3195.5961602494726,1564.9519494065476
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13596236465871037,0.18141718114898298,0.09260234074881307
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,594.8449699912665,815.1741173339947,399.2082416096047
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,4007.894275724829,5274.073455802773,2644.543909007223
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15138399926153226,0.1986745139514441,0.10282342004430928
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,5.108571998331655,6.722478718225588,3.3708082181058994
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,907.6570922661479,1223.57899157228,591.7062777618534
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13374872736916685,0.17455827561242104,0.09183241752257922
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,1.883141206641499,2.5385930856969163,1.22762933642684
1,All Population,1,Deaths,16,Philippines,3,Both,228,55+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,13960.84432807489,18430.22372764342,9709.912042290258
1,All Population,1,Deaths,16,Philippines,3,Both,228,55+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14587053089761443,0.1925259729449397,0.09906566689456218
